fecha,semana,mes,trimestre,anio,producto_id,producto_nombre,categoria,region,precio_unitario,costo_unitario,stock_disponible,unidades_vendidas,gasto_marketing,es_feriado,temperatura,clientes_nuevos,clientes_recurrentes,ingreso_total,ganancia_total
2024-03-25,117,3,1,2024,PROD-002,GPD Pocket 3,Laptops Compactas,Valparaíso,1105000,840000,4,2,51000,0,15.7,0,1,2210000,530000
2024-03-25,117,3,1,2024,PROD-002,GPD Pocket 3,Laptops Compactas,Biobío,1105000,840000,7,2,66000,0,15.7,0,2,2210000,530000
2024-03-25,117,3,1,2024,PROD-002,GPD Pocket 3,Laptops Compactas,Araucanía,1105000,840000,2,1,41000,0,15.7,0,1,1105000,265000
2024-03-25,117,3,1,2024,PROD-002,GPD Pocket 3,Laptops Compactas,Antofagasta,1105000,840000,2,1,31000,0,15.7,0,1,1105000,265000
2024-03-25,117,3,1,2024,PROD-003,ThinkPad T480,ThinkPad Business,Metropolitana,373000,246400,26,11,28000,0,15.7,4,8,4103000,1392600
2024-03-25,117,3,1,2024,PROD-003,ThinkPad T480,ThinkPad Business,Valparaíso,373000,246400,0,0,21000,0,15.7,0,0,0,0
2024-03-25,117,3,1,2024,PROD-003,ThinkPad T480,ThinkPad Business,Biobío,373000,246400,6,2,12000,0,15.7,0,1,746000,253200
2024-03-25,117,3,1,2024,PROD-003,ThinkPad T480,ThinkPad Business,Araucanía,373000,246400,4,2,11000,0,15.7,0,1,746000,253200
2024-03-25,117,3,1,2024,PROD-003,ThinkPad T480,ThinkPad Business,Antofagasta,373000,246400,7,2,19000,0,15.7,0,1,746000,253200
2024-03-25,117,3,1,2024,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Metropolitana,800000,537600,14,8,33000,0,15.7,3,5,6400000,2099200
2024-03-25,117,3,1,2024,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Valparaíso,800000,537600,4,2,61000,0,15.7,0,2,1600000,524800
2024-03-25,117,3,1,2024,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Biobío,800000,537600,12,6,46000,0,15.7,3,5,4800000,1574400
2024-03-25,117,3,1,2024,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Araucanía,800000,537600,0,0,18000,0,15.7,0,0,0,0
2024-03-25,117,3,1,2024,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Antofagasta,800000,537600,3,2,52000,0,15.7,0,1,1600000,524800
2024-03-25,117,3,1,2024,PROD-005,ThinkPad X230,ThinkPad Business,Metropolitana,208000,134400,24,9,6000,0,15.7,4,9,1872000,662400
2024-03-25,117,3,1,2024,PROD-005,ThinkPad X230,ThinkPad Business,Valparaíso,208000,134400,18,5,14000,0,15.7,2,5,1040000,368000
2024-03-25,117,3,1,2024,PROD-005,ThinkPad X230,ThinkPad Business,Biobío,208000,134400,8,5,12000,0,15.7,2,5,1040000,368000
2024-03-25,117,3,1,2024,PROD-005,ThinkPad X230,ThinkPad Business,Araucanía,208000,134400,6,2,12000,0,15.7,0,2,416000,147200
2024-03-25,117,3,1,2024,PROD-005,ThinkPad X230,ThinkPad Business,Antofagasta,208000,134400,3,1,10000,0,15.7,0,1,208000,73600
2024-03-25,117,3,1,2024,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Metropolitana,614000,392000,1,1,33000,0,15.7,0,1,614000,222000
2024-03-25,117,3,1,2024,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Valparaíso,614000,392000,0,0,16000,0,15.7,0,0,0,0
2024-03-25,117,3,1,2024,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Biobío,614000,392000,2,1,44000,0,15.7,0,1,614000,222000
2024-03-25,117,3,1,2024,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Araucanía,614000,392000,0,0,33000,0,15.7,0,0,0,0
2024-03-25,117,3,1,2024,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Antofagasta,614000,392000,1,1,33000,0,15.7,0,1,614000,222000
2024-03-25,117,3,1,2024,PROD-007,Sony Vaio Z,Laptops Vintage,Metropolitana,521000,336000,3,2,20000,0,15.7,0,1,1042000,370000
2024-03-25,117,3,1,2024,PROD-007,Sony Vaio Z,Laptops Vintage,Valparaíso,521000,336000,2,1,17000,0,15.7,0,1,521000,185000
2024-03-25,117,3,1,2024,PROD-007,Sony Vaio Z,Laptops Vintage,Biobío,521000,336000,3,1,17000,0,15.7,0,1,521000,185000
2024-03-25,117,3,1,2024,PROD-007,Sony Vaio Z,Laptops Vintage,Araucanía,521000,336000,3,1,33000,0,15.7,0,1,521000,185000
2024-03-25,117,3,1,2024,PROD-007,Sony Vaio Z,Laptops Vintage,Antofagasta,521000,336000,3,1,18000,0,15.7,0,1,521000,185000
2024-03-25,117,3,1,2024,PROD-008,Toshiba Libretto W100,Laptops Vintage,Metropolitana,437000,280000,0,0,11000,0,15.7,0,0,0,0
2024-03-25,117,3,1,2024,PROD-008,Toshiba Libretto W100,Laptops Vintage,Valparaíso,437000,280000,0,0,13000,0,15.7,0,0,0,0
2024-03-25,117,3,1,2024,PROD-008,Toshiba Libretto W100,Laptops Vintage,Biobío,437000,280000,2,1,11000,0,15.7,0,1,437000,157000
2024-03-25,117,3,1,2024,PROD-008,Toshiba Libretto W100,Laptops Vintage,Araucanía,437000,280000,3,1,15000,0,15.7,0,1,437000,157000
2024-03-25,117,3,1,2024,PROD-008,Toshiba Libretto W100,Laptops Vintage,Antofagasta,437000,280000,0,0,32000,0,15.7,0,0,0,0
2024-03-25,117,3,1,2024,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Metropolitana,849000,649600,17,7,50000,0,15.7,2,5,5943000,1395800
2024-03-25,117,3,1,2024,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Valparaíso,849000,649600,0,0,58000,0,15.7,0,0,0,0
2024-03-25,117,3,1,2024,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Biobío,849000,649600,6,2,38000,0,15.7,0,2,1698000,398800
2024-03-25,117,3,1,2024,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Araucanía,849000,649600,5,2,31000,0,15.7,0,1,1698000,398800
2024-03-25,117,3,1,2024,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Antofagasta,849000,649600,0,0,34000,0,15.7,0,0,0,0
2024-03-25,117,3,1,2024,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Metropolitana,1267000,1008000,16,10,55000,0,15.7,5,9,12670000,2590000
2024-03-25,117,3,1,2024,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Valparaíso,1267000,1008000,1,1,66000,0,15.7,0,1,1267000,259000
2024-03-25,117,3,1,2024,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Biobío,1267000,1008000,3,2,25000,0,15.7,0,2,2534000,518000
2024-03-25,117,3,1,2024,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Araucanía,1267000,1008000,7,2,77000,0,15.7,0,1,2534000,518000
2024-03-25,117,3,1,2024,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Antofagasta,1267000,1008000,2,1,70000,0,15.7,0,1,1267000,259000
2024-03-25,117,3,1,2024,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Metropolitana,2365000,1848000,15,6,117000,0,15.7,2,6,14190000,3102000
2024-03-25,117,3,1,2024,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Valparaíso,2365000,1848000,0,0,151000,0,15.7,0,0,0,0
2024-03-25,117,3,1,2024,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Biobío,2365000,1848000,0,0,83000,0,15.7,0,0,0,0
2024-03-25,117,3,1,2024,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Araucanía,2365000,1848000,0,0,171000,0,15.7,0,0,0,0
2024-03-25,117,3,1,2024,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Antofagasta,2365000,1848000,0,0,103000,0,15.7,0,0,0,0
2024-03-25,117,3,1,2024,PROD-012,Raspberry Pi 5 8GB,Mini PCs / SBC,Metropolitana,109000,78400,88,44,7000,0,15.7,16,21,4796000,1346400
2024-03-25,117,3,1,2024,PROD-012,Raspberry Pi 5 8GB,Mini PCs / SBC,Valparaíso,109000,78400,58,22,8000,0,15.7,9,16,2398000,673200
2024-03-25,117,3,1,2024,PROD-012,Raspberry Pi 5 8GB,Mini PCs / SBC,Biobío,109000,78400,66,19,7000,0,15.7,7,13,2071000,581400
2024-03-25,117,3,1,2024,PROD-012,Raspberry Pi 5 8GB,Mini PCs / SBC,Araucanía,109000,78400,26,12,4000,0,15.7,5,10,1308000,367200
2024-03-25,117,3,1,2024,PROD-012,Raspberry Pi 5 8GB,Mini PCs / SBC,Antofagasta,109000,78400,26,12,3000,0,15.7,3,7,1308000,367200
2024-03-25,117,3,1,2024,PROD-013,Orange Pi 5,Mini PCs / SBC,Metropolitana,97000,69440,117,40,5000,0,15.7,18,38,3880000,1102400
2024-03-25,117,3,1,2024,PROD-013,Orange Pi 5,Mini PCs / SBC,Valparaíso,97000,69440,16,8,6000,0,15.7,2,6,776000,220480
2024-03-25,117,3,1,2024,PROD-013,Orange Pi 5,Mini PCs / SBC,Biobío,97000,69440,29,12,7000,0,15.7,3,9,1164000,330720
2024-03-25,117,3,1,2024,PROD-013,Orange Pi 5,Mini PCs / SBC,Araucanía,97000,69440,8,5,5000,0,15.7,2,4,485000,137800
2024-03-25,117,3,1,2024,PROD-013,Orange Pi 5,Mini PCs / SBC,Antofagasta,97000,69440,36,11,5000,0,15.7,4,10,1067000,303160
2024-04-01,118,4,2,2024,PROD-001,GPD Win 4,Laptops Compactas,Metropolitana,1642000,1232000,3,1,125000,0,16.2,0,1,1642000,410000
2024-04-01,118,4,2,2024,PROD-001,GPD Win 4,Laptops Compactas,Valparaíso,1642000,1232000,3,1,116000,0,16.2,0,1,1642000,410000
2024-04-01,118,4,2,2024,PROD-001,GPD Win 4,Laptops Compactas,Biobío,1642000,1232000,2,1,55000,0,16.2,0,1,1642000,410000
2024-04-01,118,4,2,2024,PROD-001,GPD Win 4,Laptops Compactas,Araucanía,1642000,1232000,0,0,47000,0,16.2,0,0,0,0
2024-04-01,118,4,2,2024,PROD-001,GPD Win 4,Laptops Compactas,Antofagasta,1642000,1232000,0,0,124000,0,16.2,0,0,0,0
2024-04-01,118,4,2,2024,PROD-002,GPD Pocket 3,Laptops Compactas,Metropolitana,1091000,840000,14,6,40000,0,16.2,1,4,6546000,1506000
2024-04-01,118,4,2,2024,PROD-002,GPD Pocket 3,Laptops Compactas,Valparaíso,1091000,840000,4,3,54000,0,16.2,0,2,3273000,753000
2024-04-01,118,4,2,2024,PROD-002,GPD Pocket 3,Laptops Compactas,Biobío,1091000,840000,0,0,40000,0,16.2,0,0,0,0
2024-04-01,118,4,2,2024,PROD-002,GPD Pocket 3,Laptops Compactas,Araucanía,1091000,840000,3,1,35000,0,16.2,0,1,1091000,251000
2024-04-01,118,4,2,2024,PROD-002,GPD Pocket 3,Laptops Compactas,Antofagasta,1091000,840000,0,0,76000,0,16.2,0,0,0,0
2024-04-01,118,4,2,2024,PROD-003,ThinkPad T480,ThinkPad Business,Metropolitana,370000,246400,23,6,10000,0,16.2,2,4,2220000,741600
2024-04-01,118,4,2,2024,PROD-003,ThinkPad T480,ThinkPad Business,Valparaíso,370000,246400,3,1,26000,0,16.2,0,1,370000,123600
2024-04-01,118,4,2,2024,PROD-003,ThinkPad T480,ThinkPad Business,Biobío,370000,246400,3,2,29000,0,16.2,0,2,740000,247200
2024-04-01,118,4,2,2024,PROD-003,ThinkPad T480,ThinkPad Business,Araucanía,370000,246400,6,4,18000,0,16.2,1,3,1480000,494400
2024-04-01,118,4,2,2024,PROD-003,ThinkPad T480,ThinkPad Business,Antofagasta,370000,246400,3,2,19000,0,16.2,0,2,740000,247200
2024-04-01,118,4,2,2024,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Metropolitana,803000,537600,7,3,33000,0,16.2,0,2,2409000,796200
2024-04-01,118,4,2,2024,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Valparaíso,803000,537600,2,1,17000,0,16.2,0,1,803000,265400
2024-04-01,118,4,2,2024,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Biobío,803000,537600,0,0,48000,0,16.2,0,0,0,0
2024-04-01,118,4,2,2024,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Araucanía,803000,537600,0,0,17000,0,16.2,0,0,0,0
2024-04-01,118,4,2,2024,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Antofagasta,803000,537600,0,0,42000,0,16.2,0,0,0,0
2024-04-01,118,4,2,2024,PROD-005,ThinkPad X230,ThinkPad Business,Metropolitana,207000,134400,34,10,11000,0,16.2,5,8,2070000,726000
2024-04-01,118,4,2,2024,PROD-005,ThinkPad X230,ThinkPad Business,Valparaíso,207000,134400,9,4,12000,0,16.2,1,2,828000,290400
2024-04-01,118,4,2,2024,PROD-005,ThinkPad X230,ThinkPad Business,Biobío,207000,134400,21,6,15000,0,16.2,1,3,1242000,435600
2024-04-01,118,4,2,2024,PROD-005,ThinkPad X230,ThinkPad Business,Araucanía,207000,134400,3,1,13000,0,16.2,0,1,207000,72600
2024-04-01,118,4,2,2024,PROD-005,ThinkPad X230,ThinkPad Business,Antofagasta,207000,134400,3,1,7000,0,16.2,0,1,207000,72600
2024-04-01,118,4,2,2024,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Metropolitana,592000,392000,2,1,36000,0,16.2,0,1,592000,200000
2024-04-01,118,4,2,2024,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Valparaíso,592000,392000,1,1,42000,0,16.2,0,1,592000,200000
2024-04-01,118,4,2,2024,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Biobío,592000,392000,0,0,43000,0,16.2,0,0,0,0
2024-04-01,118,4,2,2024,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Araucanía,592000,392000,1,1,47000,0,16.2,0,1,592000,200000
2024-04-01,118,4,2,2024,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Antofagasta,592000,392000,0,0,38000,0,16.2,0,0,0,0
2024-04-01,118,4,2,2024,PROD-007,Sony Vaio Z,Laptops Vintage,Metropolitana,514000,336000,3,1,23000,0,16.2,0,1,514000,178000
2024-04-01,118,4,2,2024,PROD-007,Sony Vaio Z,Laptops Vintage,Valparaíso,514000,336000,0,0,19000,0,16.2,0,0,0,0
2024-04-01,118,4,2,2024,PROD-007,Sony Vaio Z,Laptops Vintage,Biobío,514000,336000,0,0,10000,0,16.2,0,0,0,0
2024-04-01,118,4,2,2024,PROD-007,Sony Vaio Z,Laptops Vintage,Araucanía,514000,336000,2,1,30000,0,16.2,0,1,514000,178000
2024-04-01,118,4,2,2024,PROD-007,Sony Vaio Z,Laptops Vintage,Antofagasta,514000,336000,0,0,11000,0,16.2,0,0,0,0
2024-04-01,118,4,2,2024,PROD-008,Toshiba Libretto W100,Laptops Vintage,Metropolitana,438000,280000,3,2,10000,0,16.2,0,2,876000,316000
2024-04-01,118,4,2,2024,PROD-008,Toshiba Libretto W100,Laptops Vintage,Valparaíso,438000,280000,0,0,32000,0,16.2,0,0,0,0
2024-04-01,118,4,2,2024,PROD-008,Toshiba Libretto W100,Laptops Vintage,Biobío,438000,280000,0,0,16000,0,16.2,0,0,0,0
2024-04-01,118,4,2,2024,PROD-008,Toshiba Libretto W100,Laptops Vintage,Araucanía,438000,280000,0,0,29000,0,16.2,0,0,0,0
2024-04-01,118,4,2,2024,PROD-008,Toshiba Libretto W100,Laptops Vintage,Antofagasta,438000,280000,3,1,25000,0,16.2,0,1,438000,158000
2024-04-01,118,4,2,2024,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Metropolitana,822000,649600,8,3,20000,0,16.2,1,2,2466000,517200
2024-04-01,118,4,2,2024,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Valparaíso,822000,649600,6,2,34000,0,16.2,0,2,1644000,344800
2024-04-01,118,4,2,2024,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Biobío,822000,649600,0,0,37000,0,16.2,0,0,0,0
2024-04-01,118,4,2,2024,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Araucanía,822000,649600,5,3,39000,0,16.2,0,2,2466000,517200
2024-04-01,118,4,2,2024,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Antofagasta,822000,649600,7,2,42000,0,16.2,0,2,1644000,344800
2024-04-01,118,4,2,2024,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Metropolitana,1260000,1008000,2,1,48000,0,16.2,0,1,1260000,252000
2024-04-01,118,4,2,2024,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Valparaíso,1260000,1008000,5,2,32000,0,16.2,0,1,2520000,504000
2024-04-01,118,4,2,2024,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Biobío,1260000,1008000,1,1,99000,0,16.2,0,1,1260000,252000
2024-04-01,118,4,2,2024,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Araucanía,1260000,1008000,0,0,35000,0,16.2,0,0,0,0
2024-04-01,118,4,2,2024,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Antofagasta,1260000,1008000,2,1,54000,0,16.2,0,1,1260000,252000
2024-04-01,118,4,2,2024,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Metropolitana,2316000,1848000,2,1,163000,0,16.2,0,1,2316000,468000
2024-04-01,118,4,2,2024,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Valparaíso,2316000,1848000,0,0,81000,0,16.2,0,0,0,0
2024-04-01,118,4,2,2024,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Biobío,2316000,1848000,0,0,142000,0,16.2,0,0,0,0
2024-04-01,118,4,2,2024,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Araucanía,2316000,1848000,0,0,74000,0,16.2,0,0,0,0
2024-04-01,118,4,2,2024,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Antofagasta,2316000,1848000,0,0,155000,0,16.2,0,0,0,0
2024-04-01,118,4,2,2024,PROD-012,Raspberry Pi 5 8GB,Mini PCs / SBC,Metropolitana,112000,78400,132,42,6000,0,16.2,17,44,4704000,1411200
2024-04-01,118,4,2,2024,PROD-012,Raspberry Pi 5 8GB,Mini PCs / SBC,Valparaíso,112000,78400,25,12,4000,0,16.2,3,6,1344000,403200
2024-04-01,118,4,2,2024,PROD-012,Raspberry Pi 5 8GB,Mini PCs / SBC,Biobío,112000,78400,79,22,6000,0,16.2,11,15,2464000,739200
2024-04-01,118,4,2,2024,PROD-012,Raspberry Pi 5 8GB,Mini PCs / SBC,Araucanía,112000,78400,28,18,8000,0,16.2,5,18,2016000,604800
2024-04-01,118,4,2,2024,PROD-012,Raspberry Pi 5 8GB,Mini PCs / SBC,Antofagasta,112000,78400,28,8,7000,0,16.2,3,6,896000,268800
2024-04-01,118,4,2,2024,PROD-013,Orange Pi 5,Mini PCs / SBC,Metropolitana,98000,69440,56,23,2000,0,16.2,9,21,2254000,656880
2024-04-01,118,4,2,2024,PROD-013,Orange Pi 5,Mini PCs / SBC,Valparaíso,98000,69440,10,7,4000,0,16.2,2,4,686000,199920
2024-04-01,118,4,2,2024,PROD-013,Orange Pi 5,Mini PCs / SBC,Biobío,98000,69440,21,13,3000,0,16.2,5,9,1274000,371280
2024-04-01,118,4,2,2024,PROD-013,Orange Pi 5,Mini PCs / SBC,Araucanía,98000,69440,12,8,7000,0,16.2,1,6,784000,228480
2024-04-01,118,4,2,2024,PROD-013,Orange Pi 5,Mini PCs / SBC,Antofagasta,98000,69440,17,7,3000,0,16.2,2,4,686000,199920
2024-04-08,119,4,2,2024,PROD-001,GPD Win 4,Laptops Compactas,Metropolitana,1650000,1232000,9,4,114000,0,16.3,1,3,6600000,1672000
2024-04-08,119,4,2,2024,PROD-001,GPD Win 4,Laptops Compactas,Valparaíso,1650000,1232000,0,0,46000,0,16.3,0,0,0,0
2024-04-08,119,4,2,2024,PROD-001,GPD Win 4,Laptops Compactas,Biobío,1650000,1232000,0,0,74000,0,16.3,0,0,0,0
2024-04-08,119,4,2,2024,PROD-001,GPD Win 4,Laptops Compactas,Araucanía,1650000,1232000,0,0,53000,0,16.3,0,0,0,0
2024-04-08,119,4,2,2024,PROD-001,GPD Win 4,Laptops Compactas,Antofagasta,1650000,1232000,3,1,94000,0,16.3,0,1,1650000,418000
2024-04-08,119,4,2,2024,PROD-002,GPD Pocket 3,Laptops Compactas,Metropolitana,1107000,840000,18,7,54000,0,16.3,2,7,7749000,1869000
2024-04-08,119,4,2,2024,PROD-002,GPD Pocket 3,Laptops Compactas,Valparaíso,1107000,840000,6,2,40000,0,16.3,0,1,2214000,534000
2024-04-08,119,4,2,2024,PROD-002,GPD Pocket 3,Laptops Compactas,Biobío,1107000,840000,0,0,75000,0,16.3,0,0,0,0
2024-04-08,119,4,2,2024,PROD-002,GPD Pocket 3,Laptops Compactas,Araucanía,1107000,840000,0,0,28000,0,16.3,0,0,0,0
2024-04-08,119,4,2,2024,PROD-002,GPD Pocket 3,Laptops Compactas,Antofagasta,1107000,840000,3,1,37000,0,16.3,0,1,1107000,267000
2024-04-08,119,4,2,2024,PROD-003,ThinkPad T480,ThinkPad Business,Metropolitana,365000,246400,19,5,19000,0,16.3,1,3,1825000,593000
2024-04-08,119,4,2,2024,PROD-003,ThinkPad T480,ThinkPad Business,Valparaíso,365000,246400,19,6,18000,0,16.3,2,5,2190000,711600
2024-04-08,119,4,2,2024,PROD-003,ThinkPad T480,ThinkPad Business,Biobío,365000,246400,19,7,19000,0,16.3,2,7,2555000,830200
2024-04-08,119,4,2,2024,PROD-003,ThinkPad T480,ThinkPad Business,Araucanía,365000,246400,0,0,15000,0,16.3,0,0,0,0
2024-04-08,119,4,2,2024,PROD-003,ThinkPad T480,ThinkPad Business,Antofagasta,365000,246400,5,2,19000,0,16.3,0,1,730000,237200
2024-04-08,119,4,2,2024,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Metropolitana,799000,537600,19,9,47000,0,16.3,4,8,7191000,2352600
2024-04-08,119,4,2,2024,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Valparaíso,799000,537600,1,1,35000,0,16.3,0,1,799000,261400
2024-04-08,119,4,2,2024,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Biobío,799000,537600,3,1,44000,0,16.3,0,1,799000,261400
2024-04-08,119,4,2,2024,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Araucanía,799000,537600,3,1,34000,0,16.3,0,1,799000,261400
2024-04-08,119,4,2,2024,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Antofagasta,799000,537600,0,0,50000,0,16.3,0,0,0,0
2024-04-08,119,4,2,2024,PROD-005,ThinkPad X230,ThinkPad Business,Metropolitana,209000,134400,23,12,12000,0,16.3,3,9,2508000,895200
2024-04-08,119,4,2,2024,PROD-005,ThinkPad X230,ThinkPad Business,Valparaíso,209000,134400,27,8,5000,0,16.3,3,8,1672000,596800
2024-04-08,119,4,2,2024,PROD-005,ThinkPad X230,ThinkPad Business,Biobío,209000,134400,2,1,14000,0,16.3,0,1,209000,74600
2024-04-08,119,4,2,2024,PROD-005,ThinkPad X230,ThinkPad Business,Araucanía,209000,134400,3,1,5000,0,16.3,0,1,209000,74600
2024-04-08,119,4,2,2024,PROD-005,ThinkPad X230,ThinkPad Business,Antofagasta,209000,134400,8,3,14000,0,16.3,0,2,627000,223800
2024-04-08,119,4,2,2024,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Metropolitana,601000,392000,3,1,20000,0,16.3,0,1,601000,209000
2024-04-08,119,4,2,2024,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Valparaíso,601000,392000,0,0,45000,0,16.3,0,0,0,0
2024-04-08,119,4,2,2024,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Biobío,601000,392000,0,0,42000,0,16.3,0,0,0,0
2024-04-08,119,4,2,2024,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Araucanía,601000,392000,0,0,38000,0,16.3,0,0,0,0
2024-04-08,119,4,2,2024,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Antofagasta,601000,392000,4,2,45000,0,16.3,0,2,1202000,418000
2024-04-08,119,4,2,2024,PROD-007,Sony Vaio Z,Laptops Vintage,Metropolitana,520000,336000,13,4,24000,0,16.3,1,3,2080000,736000
2024-04-08,119,4,2,2024,PROD-007,Sony Vaio Z,Laptops Vintage,Valparaíso,520000,336000,0,0,23000,0,16.3,0,0,0,0
2024-04-08,119,4,2,2024,PROD-007,Sony Vaio Z,Laptops Vintage,Biobío,520000,336000,0,0,22000,0,16.3,0,0,0,0
2024-04-08,119,4,2,2024,PROD-007,Sony Vaio Z,Laptops Vintage,Araucanía,520000,336000,0,0,28000,0,16.3,0,0,0,0
2024-04-08,119,4,2,2024,PROD-007,Sony Vaio Z,Laptops Vintage,Antofagasta,520000,336000,0,0,41000,0,16.3,0,0,0,0
2024-04-08,119,4,2,2024,PROD-008,Toshiba Libretto W100,Laptops Vintage,Metropolitana,443000,280000,2,1,17000,0,16.3,0,1,443000,163000
2024-04-08,119,4,2,2024,PROD-008,Toshiba Libretto W100,Laptops Vintage,Valparaíso,443000,280000,3,1,11000,0,16.3,0,1,443000,163000
2024-04-08,119,4,2,2024,PROD-008,Toshiba Libretto W100,Laptops Vintage,Biobío,443000,280000,2,1,30000,0,16.3,0,1,443000,163000
2024-04-08,119,4,2,2024,PROD-008,Toshiba Libretto W100,Laptops Vintage,Araucanía,443000,280000,0,0,21000,0,16.3,0,0,0,0
2024-04-08,119,4,2,2024,PROD-008,Toshiba Libretto W100,Laptops Vintage,Antofagasta,443000,280000,0,0,33000,0,16.3,0,0,0,0
2024-04-08,119,4,2,2024,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Metropolitana,846000,649600,11,3,53000,0,16.3,1,2,2538000,589200
2024-04-08,119,4,2,2024,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Valparaíso,846000,649600,3,1,59000,0,16.3,0,1,846000,196400
2024-04-08,119,4,2,2024,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Biobío,846000,649600,7,3,55000,0,16.3,0,3,2538000,589200
2024-04-08,119,4,2,2024,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Araucanía,846000,649600,0,0,19000,0,16.3,0,0,0,0
2024-04-08,119,4,2,2024,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Antofagasta,846000,649600,7,3,43000,0,16.3,0,2,2538000,589200
2024-04-08,119,4,2,2024,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Metropolitana,1292000,1008000,10,3,27000,0,16.3,0,3,3876000,852000
2024-04-08,119,4,2,2024,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Valparaíso,1292000,1008000,1,1,97000,0,16.3,0,1,1292000,284000
2024-04-08,119,4,2,2024,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Biobío,1292000,1008000,2,1,30000,0,16.3,0,1,1292000,284000
2024-04-08,119,4,2,2024,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Araucanía,1292000,1008000,0,0,55000,0,16.3,0,0,0,0
2024-04-08,119,4,2,2024,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Antofagasta,1292000,1008000,0,0,70000,0,16.3,0,0,0,0
